# Start : 2023-08-25 08:48:57.600400 
 Stop : 2023-08-25 08:48:57.700359 
 Rate : 10000
timestamp,ai0,ai1,ai2,ai3,ai4,ai5,ai6,ai7,Synchron,Direction,Vitesse,udp
25-08-23 08:48:57.605100,0.06727204,0.00594839152,0.10804486,-0.0187125945,-0.04945663,0.13451431,2.48075674,2.50541767,,,,None
25-08-23 08:48:57.605200,0.06809407,0.01942973,0.04409071,0.0411313961,-0.05290916,0.07417711,2.47779742,2.50591089,,,,None
25-08-23 08:48:57.605300,0.03307547,0.0468856256,0.05395511,-0.0415651093,0.01548397,0.09423471,2.47960589,2.50640411,,,,None
25-08-23 08:48:57.605400,0.06003815,0.00660601779,0.11330587,-0.0180549682,-0.06671932,0.15325666,2.48223639,2.50689733,,,,None
25-08-23 08:48:57.605500,0.0738483,0.0398161436,0.02962294,0.0304449697,-0.03433122,0.07417711,2.47894827,2.50706173,,,,None
25-08-23 08:48:57.605600,0.03093819,0.0403093633,0.05773646,-0.044853241,0.02321108,0.10229063,2.47845505,2.50739055,,,,None
25-08-23 08:48:57.605700,0.0588873,0.0135110936,0.09308387,-0.0137803972,-0.06737694,0.14339226,2.48453808,2.50804817,,,,None
25-08-23 08:48:57.605800,0.05444833,0.0391585174,0.03406191,0.0227178613,-0.02824818,0.06562797,2.47894827,2.50837698,,,,None
25-08-23 08:48:57.605900,0.0311026,0.0136755002,0.07154661,-0.0338379998,0.0085789,0.10492114,2.47812624,2.5087058,,,,None
25-08-23 08:48:57.606000,0.06020256,0.00792127034,0.08683642,-0.0206854734,-0.03860579,0.12432111,2.47944149,2.50821258,,,,None
25-08-23 08:48:57.606100,0.06480594,0.0286364976,0.03340429,0.0209093891,-0.0213431,0.07746524,2.47631777,2.50821258,,,,None
25-08-23 08:48:57.606200,0.04458393,0.0182788841,0.06743644,-0.0351532525,0.0085789,0.09966013,2.47648217,2.50821258,,,,None
25-08-23 08:48:57.606300,0.06266865,0.00759245721,0.07335508,-0.00243634358,-0.05866339,0.11018215,2.47779742,2.50788376,,,,None
25-08-23 08:48:57.606400,0.06464153,0.0355415731,0.04392631,-0.0116431117,-0.02956343,0.09028895,2.47730421,2.50788376,,,,None
25-08-23 08:48:57.606500,0.04918732,0.0153195659,0.06908051,-0.0157532761,-0.00605329,0.10377029,2.47763302,2.50804817,,,,None
25-08-23 08:48:57.606600,0.05707883,0.0172924447,0.06332628,-0.0103278591,-0.04485324,0.11544315,2.47648217,2.50739055,,,,None
25-08-23 08:48:57.606700,0.05642121,0.0332398813,0.06743644,-0.00210753044,-0.02594648,0.09439912,2.47861946,2.50788376,,,,None
25-08-23 08:48:57.606800,0.04655681,0.0314314091,0.05987374,-0.0234803852,-0.02413801,0.11347028,2.47779742,2.50771936,,,,None
25-08-23 08:48:57.606900,0.05083138,0.0182788841,0.05099579,-0.011149892,-0.03433122,0.10245504,2.47993471,2.50804817,,,,None
25-08-23 08:48:57.607000,0.05083138,0.0238687072,0.05543477,-0.0132871775,-0.02364479,0.08864489,2.47549574,2.50771936,,,,None
25-08-23 08:48:57.607100,0.05181782,0.00874330319,0.06562797,0.00118060099,-0.01937022,0.09933131,2.47237202,2.50673292,,,,None
25-08-23 08:48:57.607200,0.05806527,0.00677042436,0.04228224,-0.00276515673,-0.02528886,0.09127539,2.47072796,2.50574648,,,,None
25-08-23 08:48:57.607300,0.06529916,0.0148263462,0.06760085,0.00118060099,-0.03663291,0.08173981,2.47138558,2.50525327,,,,None
25-08-23 08:48:57.607400,0.05280426,0.0164704118,0.06529916,-0.0193702208,-0.04501765,0.09818047,2.47007033,2.50459564,,,,None
25-08-23 08:48:57.607500,0.04146021,0.0163060053,0.04754325,-0.0146024301,-0.03613969,0.08075337,2.46431611,2.50295158,,,,None
25-08-23 08:48:57.607600,0.0513246,0.0130178739,0.07236864,-0.0313719011,-0.04847019,0.10623639,2.47253643,2.5036092,,,,None
25-08-23 08:48:57.607700,0.05773646,0.0176212578,0.0486941,-0.00440922245,-0.04912781,0.0965364,2.47171439,2.50262277,,,,None
25-08-23 08:48:57.607800,0.04014496,0.0528042616,0.02140261,-0.0356464722,0.0061128,0.09324827,2.47385167,2.50393802,,,,None
25-08-23 08:48:57.607900,0.03537717,0.0202517628,0.10459232,-0.0509362847,-0.05225154,0.14092617,2.4771398,2.50377361,,,,None
25-08-23 08:48:57.608000,0.06661441,0.0292941238,0.03948733,0.0159771921,-0.04978544,0.09341268,2.47467371,2.50393802,,,,None
25-08-23 08:48:57.608100,0.02797887,0.0334042878,0.03685683,-0.0262752971,0.00742805,0.07335508,2.4718788,2.50377361,,,,None
25-08-23 08:48:57.608200,0.05247545,0.0049619521,0.09456352,-0.0238091984,-0.05964983,0.12349907,2.48223639,2.50476005,,,,None
25-08-23 08:48:57.608300,0.05658561,0.0230466744,0.03537717,0.0304449697,-0.03515325,0.06497035,2.47418049,2.50476005,,,,None
25-08-23 08:48:57.608400,0.0311026,0.0317602222,0.0511602,-0.0464973068,0.0210738,0.10015335,2.4771398,2.50525327,,,,None
25-08-23 08:48:57.608500,0.06414831,0.0121958411,0.10804486,-0.00687532105,-0.0588278,0.1366516,2.47779742,2.50476005,,,,None
25-08-23 08:48:57.608600,0.08404151,0.0279788713,0.04343309,0.0189365103,-0.03318037,0.07499915,2.4745093,2.50459564,,,,None
25-08-23 08:48:57.608700,0.03587039,0.0214026088,0.0613534,-0.02084988,0.01647041,0.10064657,2.47270083,2.50393802,,,,None
25-08-23 08:48:57.608800,0.07417711,0.0146619396,0.09045336,-0.00703972762,-0.05110069,0.11445672,2.47549574,2.50410242,,,,None
25-08-23 08:48:57.608900,0.06151781,0.0340619141,0.05428392,0.0250195532,-0.04205833,0.0689161,2.47204321,2.50328039,,,,None
25-08-23 08:48:57.609000,0.02518396,0.0306093763,0.06365509,-0.0254532642,0.0036467,0.09785166,2.47319405,2.50377361,,,,None
25-08-23 08:48:57.609100,0.0587229,0.00200263384,0.08848048,-0.00901260651,-0.06145831,0.12744483,2.47352286,2.50295158,,,,None
25-08-23 08:48:57.609200,0.06497035,0.0435974945,0.02321108,0.00956533603,-0.04370239,0.0789449,2.47401608,2.50295158,,,,None
25-08-23 08:48:57.609300,0.02781446,0.0241975204,0.05987374,-0.0259464839,-0.00572448,0.10113979,2.47368727,2.5034448,,,,None
25-08-23 08:48:57.609400,0.05675002,0.0117026214,0.07236864,-0.0104922657,-0.06096509,0.11067537,2.47615336,2.50328039,,,,None
25-08-23 08:48:57.609500,0.07779406,0.0391585174,0.02929412,-0.0047380356,-0.01493124,0.0838771,2.47549574,2.5034448,,,,None
25-08-23 08:48:57.609600,0.05329748,0.0189365103,0.0662856,-0.025124451,-0.01262955,0.10442792,2.47401608,2.50377361,,,,None
25-08-23 08:48:57.609700,0.0613534,0.00578398495,0.06299747,0.0187721038,-0.02742614,0.09291946,2.47319405,2.50328039,,,,None
25-08-23 08:48:57.609800,0.07006695,0.0253483663,0.05510595,-0.0169041221,-0.01838378,0.08338388,2.46974152,2.50245836,,,,None
25-08-23 08:48:57.609900,0.06447713,0.0335686944,0.0764788,-0.022000726,-0.00917701,0.13287025,2.47089236,2.50245836,,,,None
25-08-23 08:48:57.610000,0.0613534,0.0378432649,0.04902291,-0.00112109101,-0.03581088,0.10344148,2.47056355,2.50147192,,,,None
25-08-23 08:48:57.610100,0.04852969,0.0327466616,0.05099579,-0.0154244629,-0.00999905,0.08617879,2.47089236,2.50130752,,,,None
25-08-23 08:48:57.610200,0.03735005,0.0171280381,0.07499915,-0.0243024181,-0.03827698,0.13303465,2.47138558,2.5009787,,,,None
25-08-23 08:48:57.610300,0.05691443,0.022060235,0.03521276,0.00364669954,-0.0238092,0.08584998,2.46957711,2.5008143,,,,None
25-08-23 08:48:57.610400,0.03998055,0.00956533603,0.05675002,-0.0187125945,-0.02035666,0.08700082,2.46826186,2.50064989,,,,None
25-08-23 08:48:57.610500,0.04902291,0.0171280381,0.06398391,-0.00440922245,-0.03942782,0.09571437,2.46596018,2.49999227,,,,None
25-08-23 08:48:57.610600,0.04047377,0.0154839724,0.03965174,-0.0114787051,-0.02315157,0.08009575,2.4613568,2.49867702,,,,None
25-08-23 08:48:57.610700,0.03702123,0.0218958285,0.07730084,-0.0338379998,-0.03926342,0.08601438,2.46694661,2.4981838,,,,None
25-08-23 08:48:57.610800,0.06562797,0.0149907527,0.05296867,-0.0154244629,-0.05027866,0.10837367,2.46332968,2.49736177,,,,None
25-08-23 08:48:57.610900,0.04458393,0.032582255,0.03488395,-0.0256176708,-0.01180752,0.05757205,2.46037036,2.49653973,,,,None
25-08-23 08:48:57.611000,0.04474834,-0.0108210788,0.09357709,-0.0364685052,-0.0387702,0.11544315,2.46793305,2.49686855,,,,None
25-08-23 08:48:57.611100,0.07056017,0.0102229623,0.05000935,0.020580576,-0.07691253,0.08996014,2.46464493,2.4957177,,,,None
25-08-23 08:48:57.611200,0.03323988,0.0542839205,0.00644161,-0.0376193512,0.01071618,0.06480594,2.46694661,2.49719736,,,,None
25-08-23 08:48:57.611300,0.04063818,0.0131822805,0.10820927,-0.0558684824,-0.05833458,0.1542431,2.47039914,2.49670414,,,,None
25-08-23 08:48:57.611400,0.07006695,0.0108805886,0.02797887,0.0536262943,-0.06934982,0.06562797,2.46497374,2.49670414,,,,None
25-08-23 08:48:57.611500,0.05050257,0.0334042878,0.02666362,-0.0387701973,0.01679922,0.08075337,2.46448052,2.49637533,,,,None
25-08-23 08:48:57.611600,0.0412958,0.00561957838,0.10837367,-0.017726155,-0.06819898,0.13434991,2.47483811,2.49752617,,,,None
25-08-23 08:48:57.611700,0.06283306,0.0306093763,0.02353989,0.0186076972,-0.04304477,0.06710763,2.46793305,2.49785498,,,,None
25-08-23 08:48:57.611800,0.0186077,0.0214026088,0.04951613,-0.0359752854,0.01203143,0.0838771,2.47138558,2.49851261,,,,None
25-08-23 08:48:57.611900,0.0588873,-0.00687532105,0.10064657,-0.00917701308,-0.05471764,0.12530755,2.47352286,2.4981838,,,,None
25-08-23 08:48:57.612000,0.07467033,0.0222246416,0.02847209,0.0286364976,-0.02939902,0.05905171,2.46497374,2.49769058,,,,None
25-08-23 08:48:57.612100,0.02534837,0.0338975075,0.06595679,-0.0451820542,0.01942973,0.09176861,2.46694661,2.49719736,,,,None
25-08-23 08:48:57.612200,0.07105339,-0.0147668366,0.09176861,-0.0108210788,-0.05208713,0.13385669,2.47089236,2.49703295,,,,None
25-08-23 08:48:57.612300,0.07351949,0.0222246416,0.01663482,0.0222246416,-0.02759055,0.06283306,2.46563136,2.49653973,,,,None
25-08-23 08:48:57.612400,0.0361992,0.0261703991,0.06858729,-0.0479769661,0.00677042,0.10212623,2.46563136,2.49637533,,,,None
25-08-23 08:48:57.612500,0.07220423,-0.00753294734,0.09028895,0.0105517754,-0.05734814,0.11708722,2.47023474,2.49621092,,,,None
25-08-23 08:48:57.612600,0.06529916,0.0297873435,0.02058058,0.0240331138,-0.0264397,0.06020256,2.46563136,2.49588211,,,,None
25-08-23 08:48:57.612700,0.03093819,0.0269924319,0.06497035,-0.0389346039,0.00446873,0.09719403,2.46727543,2.49588211,,,,None
25-08-23 08:48:57.612800,0.06792966,0.00890770975,0.0763144,-0.00112109101,-0.06392441,0.12629399,2.46974152,2.49588211,,,,None
25-08-23 08:48:57.612900,0.06168222,0.0417890223,0.03176022,0.0210737957,-0.04288036,0.05165342,2.46563136,2.49604652,,,,None
25-08-23 08:48:57.613000,0.04441953,0.0329110681,0.06414831,-0.0479769661,0.01203143,0.10048216,2.46793305,2.49653973,,,,None
25-08-23 08:48:57.613100,0.06612119,0.00200263384,0.0787805,0.00266026012,-0.04797697,0.11889569,2.46776864,2.49604652,,,,None
25-08-23 08:48:57.613200,0.05806527,0.0338975075,0.03718564,0.000687381273,-0.00539566,0.08420591,2.46645339,2.49653973,,,,None
25-08-23 08:48:57.613300,0.05609239,0.0279788713,0.07516355,-0.0363040986,-0.0088482,0.11790925,2.47171439,2.49719736,,,,None
25-08-23 08:48:57.613400,0.07269745,0.0159771921,0.06086018,0.0070992375,-0.04041426,0.10229063,2.47023474,2.49736177,,,,None
25-08-23 08:48:57.613500,0.05362629,0.0398161436,0.04770766,-0.0118075183,0.00019416,0.08765845,2.47072796,2.4981838,,,,None
25-08-23 08:48:57.613600,0.05346189,0.0130178739,0.08289066,-0.0137803972,-0.0289058,0.12185501,2.4745093,2.49933464,,,,None
25-08-23 08:48:57.613700,0.061189,0.0283076844,0.05411951,0.00989414916,-0.03301597,0.10360588,2.47368727,2.49917023,,,,None
25-08-23 08:48:57.613800,0.0513246,0.0357059797,0.04737885,-0.0216719129,-0.00523126,0.09242624,2.47368727,2.50015667,,,,None
25-08-23 08:48:57.613900,0.06825848,0.0269924319,0.0713822,-0.0234803852,-0.02117869,0.13106178,2.47681099,2.5009787,,,,None
25-08-23 08:48:57.614000,0.05329748,0.0383364846,0.05346189,0.00825008348,-0.05044306,0.10705842,2.47746861,2.50163633,,,,None
25-08-23 08:48:57.614100,0.03800767,0.0228822679,0.05510595,-0.0185481879,-0.01493124,0.08979573,2.47549574,2.50278717,,,,None
25-08-23 08:48:57.614200,0.05050257,0.0169636315,0.08075337,-0.0136159906,-0.02841258,0.12366348,2.47746861,2.50311598,,,,None
25-08-23 08:48:57.614300,0.05921612,0.0276500582,0.0486941,0.00857889662,-0.02413801,0.09259065,2.47516692,2.50311598,,,,None
25-08-23 08:48:57.614400,0.0587229,0.0126890608,0.06299747,-0.0173973419,-0.00671091,0.09801606,2.47516692,2.50410242,,,,None
25-08-23 08:48:57.614500,0.06529916,0.025841586,0.06332628,-0.0169041221,-0.03959223,0.11215502,2.47779742,2.50410242,,,,None
25-08-23 08:48:57.614600,0.06184662,0.0273212451,0.05461273,-0.0150956498,-0.02167191,0.09341268,2.47122118,2.50328039,,,,None
25-08-23 08:48:57.614700,0.0537907,0.00479754553,0.05296867,-0.0159176827,-0.01969903,0.09176861,2.47681099,2.50410242,,,,None
25-08-23 08:48:57.614800,0.06973814,0.015648379,0.05346189,0.00134500756,-0.05323798,0.0940703,2.4745093,2.5034448,,,,None
25-08-23 08:48:57.614900,0.04606359,0.0281432779,0.02781446,-0.0106566723,0.00413992,0.06595679,2.4718788,2.5036092,,,,None
25-08-23 08:48:57.615000,0.05017376,0.0164704118,0.07582118,-0.0389346039,-0.04074308,0.11807366,2.4771398,2.50377361,,,,None
25-08-23 08:48:57.615100,0.06727204,0.0123602477,0.04392631,0.0322534419,-0.06326678,0.06266865,2.47302964,2.50328039,,,,None
25-08-23 08:48:57.615200,0.02271786,0.0312670025,0.01992295,-0.0119719249,0.02041617,0.06036696,2.47270083,2.50426683,,,,None
25-08-23 08:48:57.615300,0.03356869,-0.011149892,0.11494994,-0.0364685052,-0.06244475,0.13451431,2.47763302,2.50443123,,,,None
25-08-23 08:48:57.615400,0.07269745,0.016799225,0.04030936,0.0406381764,-0.05586848,0.05444833,2.47237202,2.50393802,,,,None
25-08-23 08:48:57.615500,0.04655681,0.0218958285,0.04918732,-0.0182193747,0.02633481,0.07943812,2.46809746,2.5036092,,,,None
25-08-23 08:48:57.615600,0.05576358,-0.0175617484,0.10853808,-0.00868379336,-0.04978544,0.11823807,2.47270083,2.50328039,,,,None
25-08-23 08:48:57.615700,0.08338388,0.0251839597,0.03060938,0.0406381764,-0.04962103,0.05658561,2.46793305,2.50229395,,,,None
25-08-23 08:48:57.615800,0.03159582,0.0228822679,0.05855849,-0.0340024064,0.0237043,0.08338388,2.46891949,2.50212955,,,,None
25-08-23 08:48:57.615900,0.05477714,-0.00342278302,0.10475673,-0.00227193701,-0.06047187,0.136816,2.47237202,2.50130752,,,,None
25-08-23 08:48:57.616000,0.0662856,0.0245263335,0.03685683,0.0435974945,-0.04189392,0.05658561,2.46743983,2.50064989,,,,None
25-08-23 08:48:57.616100,0.02025176,0.0409669895,0.07236864,-0.0407430763,0.01071618,0.10492114,2.46743983,2.49999227,,,,None
25-08-23 08:48:57.616200,0.05609239,0.000687381273,0.0789449,0.00266026012,-0.05340238,0.13106178,2.47154999,2.49999227,,,,None
25-08-23 08:48:57.616300,0.06497035,0.0292941238,0.02945853,0.0350483534,-0.02035666,0.06562797,2.46908389,2.49966345,,,,None
25-08-23 08:48:57.616400,0.04557037,0.0337331009,0.0513246,-0.0284125826,0.01811448,0.09801606,2.46957711,2.49999227,,,,None
25-08-23 08:48:57.616500,0.05592799,0.00660601779,0.07483474,-0.000956684439,-0.04715493,0.13434991,2.47072796,2.49966345,,,,None
25-08-23 08:48:57.616600,0.07697202,0.0269924319,0.02419752,0.0246907401,-0.01756175,0.04984494,2.46859068,2.49933464,,,,None
25-08-23 08:48:57.616700,0.05263986,0.0123602477,0.06497035,-0.0178905616,0.0011806,0.09357709,2.46546696,2.49884142,,,,None
25-08-23 08:48:57.616800,0.06414831,-0.0047380356,0.0738483,-0.00358718959,-0.03433122,0.09439912,2.46776864,2.49851261,,,,None
25-08-23 08:48:57.616900,0.0513246,0.0222246416,0.05165342,0.00923652289,-0.03334478,0.0712178,2.46760424,2.4983482,,,,None
25-08-23 08:48:57.617000,0.05099579,0.00907211632,0.06694323,-0.00967023281,-0.00786176,0.10179741,2.46875508,2.49851261,,,,None
25-08-23 08:48:57.617100,0.05921612,0.00479754553,0.05691443,-0.00325837645,-0.0264397,0.11429231,2.46776864,2.49801939,,,,None
25-08-23 08:48:57.617200,0.06398391,0.0133466871,0.05395511,0.0130178739,-0.02907021,0.08354829,2.46793305,2.4981838,,,,None
25-08-23 08:48:57.617300,0.05214664,0.0131822805,0.0763144,-0.00786176049,-0.02841258,0.1040991,2.46711102,2.49785498,,,,None
25-08-23 08:48:57.617400,0.05033816,0.0135110936,0.04146021,0.00413991925,-0.02545326,0.09078217,2.46743983,2.49752617,,,,None
25-08-23 08:48:57.617500,0.05806527,0.020580576,0.07236864,-0.00819057364,-0.03186512,0.08831608,2.46415171,2.49703295,,,,None
25-08-23 08:48:57.617600,0.05231104,0.0292941238,0.06069578,-0.0136159906,-0.03613969,0.11231943,2.46464493,2.49670414,,,,None
25-08-23 08:48:57.617700,0.04557037,0.0329110681,0.05296867,-0.0200278471,-0.02759055,0.1040991,2.4639873,2.49588211,,,,None
25-08-23 08:48:57.617800,0.05148901,0.0187721038,0.05855849,-0.0104922657,-0.02939902,0.08420591,2.46941271,2.49637533,,,,None
25-08-23 08:48:57.617900,0.0488585,0.0319246288,0.06201103,-0.0137803972,-0.04271596,0.09423471,2.4666178,2.49588211,,,,None
25-08-23 08:48:57.618000,0.04474834,0.0128534674,0.03439073,-0.0259464839,-0.02167191,0.07664321,2.46234324,2.49522448,,,,None
25-08-23 08:48:57.618100,0.05921612,0.0181144775,0.07072458,-0.0262752971,-0.02315157,0.09538556,2.46957711,2.49604652,,,,None
25-08-23 08:48:57.618200,0.06595679,0.0120314345,0.04606359,0.00315347983,-0.06523966,0.07467033,2.4666178,2.49538889,,,,None
25-08-23 08:48:57.618300,0.03932292,0.0360347928,0.02436193,-0.022000726,0.01236025,0.0613534,2.46727543,2.49637533,,,,None
25-08-23 08:48:57.618400,0.04326868,-0.00112109101,0.10294826,-0.0175617484,-0.05603289,0.1114974,2.47007033,2.49588211,,,,None
25-08-23 08:48:57.618500,0.06431272,0.0253483663,0.03587039,0.023211081,-0.05044306,0.0764788,2.4666178,2.49588211,,,,None
25-08-23 08:48:57.618600,0.03225344,0.0263348057,0.03340429,-0.0126295512,0.00594839,0.08979573,2.46596018,2.49538889,,,,None
25-08-23 08:48:57.618700,0.05938052,0.0164704118,0.08963133,-0.0195346274,-0.04255155,0.13698041,2.47385167,2.49653973,,,,None
25-08-23 08:48:57.618800,0.06957373,0.0330754747,0.03011616,0.0212382022,-0.03992104,0.08552116,2.47089236,2.49703295,,,,None
25-08-23 08:48:57.618900,0.03603479,0.0449127469,0.05181782,-0.0285769892,0.03208904,0.10015335,2.47220761,2.49785498,,,,None
25-08-23 08:48:57.619000,0.06760085,-0.00194312387,0.10229063,-0.00671091448,-0.05077188,0.13073296,2.47335846,2.49752617,,,,None
25-08-23 08:48:57.619100,0.07351949,0.0248551466,0.03899411,0.0432686813,-0.03318037,0.05346189,2.46793305,2.49736177,,,,None
25-08-23 08:48:57.619200,0.03899411,0.0246907401,0.05576358,-0.0417295159,0.01088059,0.0940703,2.46480933,2.49686855,,,,None
25-08-23 08:48:57.619300,0.0638195,-0.0106566723,0.0940703,0.00430432582,-0.04847019,0.11379909,2.46957711,2.49670414,,,,None
25-08-23 08:48:57.619400,0.07335508,0.0166348184,0.02288227,0.0276500582,-0.04551087,0.05740765,2.46645339,2.49637533,,,,None
25-08-23 08:48:57.619500,0.04326868,0.0154839724,0.04918732,-0.02709733,0.01630601,0.0939059,2.46875508,2.49670414,,,,None
25-08-23 08:48:57.619600,0.05724324,-0.0017787173,0.0838771,-0.00276515673,-0.06112949,0.11494994,2.46678221,2.49604652,,,,None
